               * c:\avkk\waveformgenerator\waveformgenerator.cir
               Transient Analysis  Sat Oct 08 17:51:56  2022
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
311	1.401778e+00	-3.00818e-13	-2.12350e-10	-2.13908e-10	
312	1.403356e+00	7.110909e-13	-1.63014e-10	-1.60874e-10	
313	1.406513e+00	-4.41962e-13	-1.11053e-10	-1.12850e-10	
314	1.412827e+00	5.759941e-13	-8.29467e-11	-8.09856e-11	
315	1.425455e+00	-5.22048e-13	-6.22036e-11	-6.41140e-11	
316	1.450711e+00	5.525615e-13	-6.27690e-11	-6.08499e-11	
317	1.500200e+00	-5.21829e-13	-5.78307e-11	-5.97506e-11	
318	1.500210e+00	3.899743e-10	-1.87394e-10	6.157498e-11	
319	1.500230e+00	3.286417e-10	-5.20850e-11	7.949718e-11	
320	1.500270e+00	7.614028e-10	-2.20253e-10	1.427089e-10	
321	1.500300e+00	4.018910e-10	-8.44453e-11	8.202470e-11	
322	1.500305e+00	6.110140e-12	-7.97799e-11	-7.56824e-11	
323	1.500315e+00	5.287950e-12	-7.24243e-11	-6.93675e-11	
324	1.500334e+00	3.494840e-12	-6.15550e-11	-6.04893e-11	
325	1.500373e+00	1.267532e-12	-4.84412e-11	-4.98736e-11	
326	1.500450e+00	-9.07034e-13	-3.64222e-11	-4.03364e-11	
327	1.500605e+00	-2.42777e-12	-2.91609e-11	-3.48584e-11	
328	1.500915e+00	-3.18906e-12	-2.55045e-11	-3.20316e-11	
329	1.501534e+00	-3.10233e-12	-2.46142e-11	-3.08054e-11	
330	1.502774e+00	-2.58313e-12	-2.46106e-11	-2.97750e-11	
331	1.505252e+00	-1.88718e-12	-2.49079e-11	-2.86713e-11	
332	1.510209e+00	-1.09041e-12	-2.64291e-11	-2.85953e-11	
333	1.520124e+00	-4.33621e-13	-3.02410e-11	-3.10908e-11	
334	1.539952e+00	-5.57870e-15	-3.64654e-11	-3.64679e-11	
335	1.579610e+00	-5.99353e-14	-4.06396e-11	-4.07545e-11	
336	1.600100e+00	4.479578e-14	-4.04706e-11	-4.03809e-11	
337	1.600110e+00	-2.56429e-10	-8.40996e-11	-2.41231e-10	
338	1.600130e+00	-7.57376e-11	-1.23494e-09	-5.34033e-10	
339	1.600164e+00	-2.17923e-10	-8.93300e-10	-4.37310e-10	
340	1.600196e+00	-1.62449e-10	-1.40593e-09	-8.26324e-10	
341	1.600200e+00	-9.17543e-10	1.019525e-09	-2.93824e-10	
342	1.600201e+00	-2.18992e-11	-4.05192e-10	-4.22841e-10	
343	1.600202e+00	-1.98257e-11	-4.01934e-10	-4.15066e-10	
344	1.600205e+00	-1.81260e-11	-3.86101e-10	-3.99698e-10	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
345	1.600212e+00	-1.28608e-11	-3.73282e-10	-3.78486e-10	
346	1.600224e+00	-8.61641e-12	-3.46730e-10	-3.51369e-10	
347	1.600249e+00	-2.13508e-12	-3.35781e-10	-3.33402e-10	
348	1.600298e+00	-1.46601e-13	-3.22323e-10	-3.23148e-10	
